"Username","Trial","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Stimuli.Value","Procedure.Item","Procedure.Trial.Type","Procedure.Procedure.Notes","Procedure.Shuffle","Response.RT","Response.Response"
"62ea847288423b9d2a07d537",11,12,"Read D","Plum","Plum","R1","Related",9,6,"Study","Unrelated","U1",1805,""
"62ea847288423b9d2a07d537",12,12,"Read D","Mango","Mango","R1","Related",10,8,"Study","Unrelated","U1",1652,""
"62ea847288423b9d2a07d537",13,12,"Read D","Lemon","Lemon","R1","Related",12,2,"Study","Unrelated","U1",1623,""
"62ea847288423b9d2a07d537",14,12,"Read D","Orange","Orange","R1","Related",2,9,"Study","Unrelated","U1",3654,""
"62ea847288423b9d2a07d537",18,12,"Read D","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test1",65006,"banana grape plum cherry kiwi mango pear peach orange "
"62ea847288423b9d2a07d537",20,12,"Read D","Bed","Bed","U1","Unrelated",14,15,"Study","Related","R1",3028,""
"62ea847288423b9d2a07d537",21,12,"Read D","Slow","Slow","U1","Unrelated",23,14,"Study","Related","R1",1767,""
"62ea847288423b9d2a07d537",22,12,"Read D","Yellow","Yellow","U1","Unrelated",19,16,"Study","Related","R1",1890,""
"62ea847288423b9d2a07d537",23,12,"Read D","Bean","Bean","U1","Unrelated",22,23,"Study","Related","R1",2308,""
"62ea847288423b9d2a07d537",24,12,"Read D","Kayak","Kayak","U1","Unrelated",20,17,"Study","Related","R1",2277,""
"62ea847288423b9d2a07d537",25,12,"Read D","Flea","Flea","U1","Unrelated",21,18,"Study","Related","R1",2440,""
"62ea847288423b9d2a07d537",26,12,"Read D","Frog","Frog","U1","Unrelated",13,19,"Study","Related","R1",1483,""
"62ea847288423b9d2a07d537",27,12,"Read D","Shirt","Shirt","U1","Unrelated",18,25,"Study","Related","R1",1635,""
"62ea847288423b9d2a07d537",28,12,"Read D","Document","Document","U1","Unrelated",15,22,"Study","Related","R1",2782,""
"62ea847288423b9d2a07d537",29,12,"Read D","Hawk","Hawk","U1","Unrelated",24,21,"Study","Related","R1",4523,""
"62ea847288423b9d2a07d537",30,12,"Read D","Mint","Mint","U1","Unrelated",17,20,"Study","Related","R1",1583,""
"62ea847288423b9d2a07d537",31,12,"Read D","Dirt","Dirt","U1","Unrelated",16,24,"Study","Related","R1",1424,""
"62ea847288423b9d2a07d537",35,12,"Read D","","","","",NA,0,"FreeRecall","Related","RECALL_Test2",65005,"flea frog bed slow kayak bean yellow"
"62ea847288423b9d2a07d537",37,12,"Read D","Wall","Wall","R2","Related",29,26,"Study","Unrelated","U2",1911,""
"62ea847288423b9d2a07d537",38,12,"Read D","Ceiling","Ceiling","R2","Related",25,37,"Study","Unrelated","U2",1390,""
"62ea847288423b9d2a07d537",39,12,"Read D","Hallway","Hallway","R2","Related",35,31,"Study","Unrelated","U2",2981,""
"62ea847288423b9d2a07d537",40,12,"Read D","Bathroom","Bathroom","R2","Related",27,30,"Study","Unrelated","U2",2129,""
"62ea847288423b9d2a07d537",41,12,"Read D","Stairs","Stairs","R2","Related",32,28,"Study","Unrelated","U2",1429,""
"62ea847288423b9d2a07d537",42,12,"Read D","Window","Window","R2","Related",28,34,"Study","Unrelated","U2",1353,""
"62ea847288423b9d2a07d537",43,12,"Read D","Door","Door","R2","Related",30,32,"Study","Unrelated","U2",1678,""
"62ea847288423b9d2a07d537",44,12,"Read D","Attic","Attic","R2","Related",34,36,"Study","Unrelated","U2",1537,""
"62ea847288423b9d2a07d537",45,12,"Read D","Roof","Roof","R2","Related",36,27,"Study","Unrelated","U2",1595,""
"62ea847288423b9d2a07d537",46,12,"Read D","Floor","Floor","R2","Related",31,33,"Study","Unrelated","U2",1416,""
"62ea847288423b9d2a07d537",47,12,"Read D","Basement","Basement","R2","Related",26,35,"Study","Unrelated","U2",3341,""
"62ea847288423b9d2a07d537",48,12,"Read D","Elevator","Elevator","R2","Related",33,29,"Study","Unrelated","U2",1844,""
"62ea847288423b9d2a07d537",52,12,"Read D","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test3",65014,"bedroom ceiling hallway elevator wall door window "
"62ea847288423b9d2a07d537",54,12,"Read D","Salt","Salt","U2","Unrelated",39,44,"Study","Related","R2",1619,""
"62ea847288423b9d2a07d537",55,12,"Read D","Card","Card","U2","Unrelated",37,48,"Study","Related","R2",1366,""
"62ea847288423b9d2a07d537",56,12,"Read D","Basket","Basket","U2","Unrelated",41,47,"Study","Related","R2",3236,""
"62ea847288423b9d2a07d537",57,12,"Read D","Drill","Drill","U2","Unrelated",45,39,"Study","Related","R2",1403,""
"62ea847288423b9d2a07d537",58,12,"Read D","Fossil","Fossil","U2","Unrelated",43,42,"Study","Related","R2",1723,""
"62ea847288423b9d2a07d537",59,12,"Read D","Flute","Flute","U2","Unrelated",38,49,"Study","Related","R2",2982,""
"62ea847288423b9d2a07d537",60,12,"Read D","Mother","Mother","U2","Unrelated",44,38,"Study","Related","R2",2759,""
"62ea847288423b9d2a07d537",61,12,"Read D","Cook","Cook","U2","Unrelated",42,40,"Study","Related","R2",1517,""
"62ea847288423b9d2a07d537",62,12,"Read D","Tent","Tent","U2","Unrelated",46,43,"Study","Related","R2",1414,""
"62ea847288423b9d2a07d537",63,12,"Read D","Rest","Rest","U2","Unrelated",48,46,"Study","Related","R2",1431,""
"62ea847288423b9d2a07d537",64,12,"Read D","Cloud","Cloud","U2","Unrelated",40,45,"Study","Related","R2",2079,""
"62ea847288423b9d2a07d537",65,12,"Read D","Phone","Phone","U2","Unrelated",47,41,"Study","Related","R2",3271,""
"62ea847288423b9d2a07d537",69,12,"Read D","","","","",NA,0,"FreeRecall","Related","RECALL_Test4",65011,"mother flute phone tent "
"6319ff03df1e7848122f18b1",3,12,"Read D","Orange","Orange","R1","Related",2,9,"Study","Unrelated","U1",2056,""
"6319ff03df1e7848122f18b1",4,12,"Read D","Banana","Banana","R1","Related",3,4,"Study","Unrelated","U1",1454,""
"6319ff03df1e7848122f18b1",5,12,"Read D","Kiwi","Kiwi","R1","Related",8,6,"Study","Unrelated","U1",1058,""
"6319ff03df1e7848122f18b1",6,12,"Read D","Cherry","Cherry","R1","Related",11,8,"Study","Unrelated","U1",2885,""
"6319ff03df1e7848122f18b1",7,12,"Read D","Plum","Plum","R1","Related",9,12,"Study","Unrelated","U1",2869,""
"6319ff03df1e7848122f18b1",8,12,"Read D","Lemon","Lemon","R1","Related",12,7,"Study","Unrelated","U1",1949,""
"6319ff03df1e7848122f18b1",9,12,"Read D","Strawberry","Strawberry","R1","Related",7,13,"Study","Unrelated","U1",2064,""
"6319ff03df1e7848122f18b1",10,12,"Read D","Mango","Mango","R1","Related",10,11,"Study","Unrelated","U1",1818,""
"6319ff03df1e7848122f18b1",11,12,"Read D","Apple","Apple","R1","Related",1,3,"Study","Unrelated","U1",1257,""
"6319ff03df1e7848122f18b1",12,12,"Read D","Peach","Peach","R1","Related",6,5,"Study","Unrelated","U1",1164,""
"6319ff03df1e7848122f18b1",13,12,"Read D","Pear","Pear","R1","Related",5,10,"Study","Unrelated","U1",1521,""
"6319ff03df1e7848122f18b1",14,12,"Read D","Grape","Grape","R1","Related",4,2,"Study","Unrelated","U1",1539,""
"6319ff03df1e7848122f18b1",18,12,"Read D","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test1",65001,"Kiwi, Strawberry, Banana, Orange, Plum, Lemon, Apple, Grape"
"6319ff03df1e7848122f18b1",20,12,"Read D","Mint","Mint","U1","Unrelated",17,21,"Study","Related","R1",2666,""
"6319ff03df1e7848122f18b1",21,12,"Read D","Hawk","Hawk","U1","Unrelated",24,16,"Study","Related","R1",1769,""
"6319ff03df1e7848122f18b1",22,12,"Read D","Document","Document","U1","Unrelated",15,15,"Study","Related","R1",1534,""
"6319ff03df1e7848122f18b1",23,12,"Read D","Frog","Frog","U1","Unrelated",13,25,"Study","Related","R1",1583,""
"6319ff03df1e7848122f18b1",24,12,"Read D","Shirt","Shirt","U1","Unrelated",18,17,"Study","Related","R1",1583,""
"6319ff03df1e7848122f18b1",25,12,"Read D","Kayak","Kayak","U1","Unrelated",20,23,"Study","Related","R1",1603,""
"6319ff03df1e7848122f18b1",26,12,"Read D","Slow","Slow","U1","Unrelated",23,24,"Study","Related","R1",1651,""
"6319ff03df1e7848122f18b1",27,12,"Read D","Flea","Flea","U1","Unrelated",21,19,"Study","Related","R1",1402,""
"6319ff03df1e7848122f18b1",28,12,"Read D","Yellow","Yellow","U1","Unrelated",19,14,"Study","Related","R1",1740,""
"6319ff03df1e7848122f18b1",29,12,"Read D","Dirt","Dirt","U1","Unrelated",16,20,"Study","Related","R1",1686,""
"6319ff03df1e7848122f18b1",30,12,"Read D","Bed","Bed","U1","Unrelated",14,18,"Study","Related","R1",1617,""
"6319ff03df1e7848122f18b1",31,12,"Read D","Bean","Bean","U1","Unrelated",22,22,"Study","Related","R1",1550,""
"6319ff03df1e7848122f18b1",35,12,"Read D","","","","",NA,0,"FreeRecall","Related","RECALL_Test2",65003,"Hawk, Mint, Frog, Yellow, Dirt, Bean, Chicken"
"6319ff03df1e7848122f18b1",37,12,"Read D","Elevator","Elevator","R2","Related",33,33,"Study","Unrelated","U2",5830,""
"6319ff03df1e7848122f18b1",38,12,"Read D","Hallway","Hallway","R2","Related",35,36,"Study","Unrelated","U2",1689,""
"6319ff03df1e7848122f18b1",39,12,"Read D","Wall","Wall","R2","Related",29,27,"Study","Unrelated","U2",1483,""
"6319ff03df1e7848122f18b1",40,12,"Read D","Window","Window","R2","Related",28,32,"Study","Unrelated","U2",1372,""
"6319ff03df1e7848122f18b1",41,12,"Read D","Basement","Basement","R2","Related",26,35,"Study","Unrelated","U2",1332,""
"6319ff03df1e7848122f18b1",42,12,"Read D","Stairs","Stairs","R2","Related",32,30,"Study","Unrelated","U2",1613,""
"6319ff03df1e7848122f18b1",43,12,"Read D","Floor","Floor","R2","Related",31,28,"Study","Unrelated","U2",1379,""
"6319ff03df1e7848122f18b1",44,12,"Read D","Roof","Roof","R2","Related",36,31,"Study","Unrelated","U2",1482,""
"6319ff03df1e7848122f18b1",45,12,"Read D","Bathroom","Bathroom","R2","Related",27,34,"Study","Unrelated","U2",1448,""
"6319ff03df1e7848122f18b1",46,12,"Read D","Attic","Attic","R2","Related",34,26,"Study","Unrelated","U2",1428,""
"6319ff03df1e7848122f18b1",47,12,"Read D","Ceiling","Ceiling","R2","Related",25,29,"Study","Unrelated","U2",1513,""
"6319ff03df1e7848122f18b1",48,12,"Read D","Door","Door","R2","Related",30,37,"Study","Unrelated","U2",1694,""
"6319ff03df1e7848122f18b1",52,12,"Read D","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test3",65000,"Door, Bathroom, Stairs, Window, Wall, Kiwi, Kneel"
"6319ff03df1e7848122f18b1",54,12,"Read D","Mother","Mother","U2","Unrelated",44,46,"Study","Related","R2",5463,""
"6319ff03df1e7848122f18b1",55,12,"Read D","Card","Card","U2","Unrelated",37,39,"Study","Related","R2",2221,""
"6319ff03df1e7848122f18b1",56,12,"Read D","Drill","Drill","U2","Unrelated",45,40,"Study","Related","R2",1450,""
"6319ff03df1e7848122f18b1",57,12,"Read D","Rest","Rest","U2","Unrelated",48,49,"Study","Related","R2",1373,""
"6319ff03df1e7848122f18b1",58,12,"Read D","Cloud","Cloud","U2","Unrelated",40,45,"Study","Related","R2",1294,""
"6319ff03df1e7848122f18b1",59,12,"Read D","Cook","Cook","U2","Unrelated",42,43,"Study","Related","R2",1571,""
"6319ff03df1e7848122f18b1",60,12,"Read D","Basket","Basket","U2","Unrelated",41,41,"Study","Related","R2",1662,""
"6319ff03df1e7848122f18b1",61,12,"Read D","Flute","Flute","U2","Unrelated",38,42,"Study","Related","R2",1566,""
"6319ff03df1e7848122f18b1",62,12,"Read D","Fossil","Fossil","U2","Unrelated",43,48,"Study","Related","R2",1378,""
"6319ff03df1e7848122f18b1",63,12,"Read D","Tent","Tent","U2","Unrelated",46,44,"Study","Related","R2",1600,""
"6319ff03df1e7848122f18b1",64,12,"Read D","Phone","Phone","U2","Unrelated",47,47,"Study","Related","R2",1475,""
"6319ff03df1e7848122f18b1",65,12,"Read D","Salt","Salt","U2","Unrelated",39,38,"Study","Related","R2",1460,""
"6319ff03df1e7848122f18b1",69,12,"Read D","","","","",NA,0,"FreeRecall","Related","RECALL_Test4",65001,"Cook, Rest, Basket, Kneel, Chicken, Cloud"
"63468b5809bf04222262bfed",3,12,"Read D","Apple","Apple","R1","Related",1,13,"Study","Unrelated","U1",3231,""
"63468b5809bf04222262bfed",4,12,"Read D","Pear","Pear","R1","Related",5,5,"Study","Unrelated","U1",3556,""
"63468b5809bf04222262bfed",5,12,"Read D","Orange","Orange","R1","Related",2,3,"Study","Unrelated","U1",2074,""
"63468b5809bf04222262bfed",6,12,"Read D","Peach","Peach","R1","Related",6,2,"Study","Unrelated","U1",4509,""
"63468b5809bf04222262bfed",7,12,"Read D","Lemon","Lemon","R1","Related",12,4,"Study","Unrelated","U1",1266,""
"63468b5809bf04222262bfed",8,12,"Read D","Mango","Mango","R1","Related",10,9,"Study","Unrelated","U1",1020,""
"63468b5809bf04222262bfed",9,12,"Read D","Cherry","Cherry","R1","Related",11,7,"Study","Unrelated","U1",2413,""
"63468b5809bf04222262bfed",10,12,"Read D","Grape","Grape","R1","Related",4,6,"Study","Unrelated","U1",2936,""
"63468b5809bf04222262bfed",11,12,"Read D","Banana","Banana","R1","Related",3,10,"Study","Unrelated","U1",1775,""
"63468b5809bf04222262bfed",12,12,"Read D","Plum","Plum","R1","Related",9,8,"Study","Unrelated","U1",2371,""
"63468b5809bf04222262bfed",13,12,"Read D","Kiwi","Kiwi","R1","Related",8,11,"Study","Unrelated","U1",1688,""
"63468b5809bf04222262bfed",14,12,"Read D","Strawberry","Strawberry","R1","Related",7,12,"Study","Unrelated","U1",1975,""
"63468b5809bf04222262bfed",18,12,"Read D","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test1",65001,"Apple, lemon, orange, mango, kiwi, plum, grape, pear,"
"63468b5809bf04222262bfed",20,12,"Read D","Flea","Flea","U1","Unrelated",21,16,"Study","Related","R1",8233,""
"63468b5809bf04222262bfed",21,12,"Read D","Frog","Frog","U1","Unrelated",13,17,"Study","Related","R1",2977,""
"63468b5809bf04222262bfed",22,12,"Read D","Hawk","Hawk","U1","Unrelated",24,19,"Study","Related","R1",3337,""
"63468b5809bf04222262bfed",23,12,"Read D","Document","Document","U1","Unrelated",15,21,"Study","Related","R1",3594,""
"63468b5809bf04222262bfed",24,12,"Read D","Bean","Bean","U1","Unrelated",22,20,"Study","Related","R1",4388,""
"63468b5809bf04222262bfed",25,12,"Read D","Mint","Mint","U1","Unrelated",17,22,"Study","Related","R1",6619,""
"63468b5809bf04222262bfed",26,12,"Read D","Shirt","Shirt","U1","Unrelated",18,24,"Study","Related","R1",6414,""
"63468b5809bf04222262bfed",27,12,"Read D","Slow","Slow","U1","Unrelated",23,23,"Study","Related","R1",4125,""
"63468b5809bf04222262bfed",28,12,"Read D","Yellow","Yellow","U1","Unrelated",19,18,"Study","Related","R1",4075,""
"63468b5809bf04222262bfed",29,12,"Read D","Dirt","Dirt","U1","Unrelated",16,14,"Study","Related","R1",3612,""
"63468b5809bf04222262bfed",30,12,"Read D","Kayak","Kayak","U1","Unrelated",20,25,"Study","Related","R1",3947,""
"63468b5809bf04222262bfed",31,12,"Read D","Bed","Bed","U1","Unrelated",14,15,"Study","Related","R1",3992,""
"63468b5809bf04222262bfed",35,12,"Read D","","","","",NA,0,"FreeRecall","Related","RECALL_Test2",65001,"kayak, frog, flea document, hawk, bean,bed, mint, shirt, yellow, shirt,"
"63468b5809bf04222262bfed",37,12,"Read D","Wall","Wall","R2","Related",29,35,"Study","Unrelated","U2",7022,""
"63468b5809bf04222262bfed",38,12,"Read D","Window","Window","R2","Related",28,34,"Study","Unrelated","U2",4204,""
"63468b5809bf04222262bfed",39,12,"Read D","Roof","Roof","R2","Related",36,30,"Study","Unrelated","U2",4125,""
"63468b5809bf04222262bfed",40,12,"Read D","Hallway","Hallway","R2","Related",35,37,"Study","Unrelated","U2",4018,""
"63468b5809bf04222262bfed",41,12,"Read D","Basement","Basement","R2","Related",26,36,"Study","Unrelated","U2",5819,""
"63468b5809bf04222262bfed",42,12,"Read D","Floor","Floor","R2","Related",31,26,"Study","Unrelated","U2",3408,""
"63468b5809bf04222262bfed",43,12,"Read D","Elevator","Elevator","R2","Related",33,27,"Study","Unrelated","U2",5476,""
"63468b5809bf04222262bfed",44,12,"Read D","Attic","Attic","R2","Related",34,29,"Study","Unrelated","U2",3402,""
"63468b5809bf04222262bfed",45,12,"Read D","Ceiling","Ceiling","R2","Related",25,33,"Study","Unrelated","U2",4602,""
"63468b5809bf04222262bfed",46,12,"Read D","Door","Door","R2","Related",30,32,"Study","Unrelated","U2",3131,""
"63468b5809bf04222262bfed",47,12,"Read D","Bathroom","Bathroom","R2","Related",27,28,"Study","Unrelated","U2",4914,""
"63468b5809bf04222262bfed",48,12,"Read D","Stairs","Stairs","R2","Related",32,31,"Study","Unrelated","U2",4570,""
"63468b5809bf04222262bfed",52,12,"Read D","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test3",65005,"attic, window, basement, roof, wall, elevator, door, bathroom, stairs"
"63468b5809bf04222262bfed",54,12,"Read D","Phone","Phone","U2","Unrelated",47,39,"Study","Related","R2",6413,""
"63468b5809bf04222262bfed",55,12,"Read D","Basket","Basket","U2","Unrelated",41,46,"Study","Related","R2",3732,""
"63468b5809bf04222262bfed",56,12,"Read D","Cook","Cook","U2","Unrelated",42,40,"Study","Related","R2",3101,""
"63468b5809bf04222262bfed",57,12,"Read D","Cloud","Cloud","U2","Unrelated",40,41,"Study","Related","R2",3568,""
"63468b5809bf04222262bfed",58,12,"Read D","Rest","Rest","U2","Unrelated",48,48,"Study","Related","R2",2800,""
"63468b5809bf04222262bfed",59,12,"Read D","Card","Card","U2","Unrelated",37,49,"Study","Related","R2",4415,""
"63468b5809bf04222262bfed",60,12,"Read D","Flute","Flute","U2","Unrelated",38,44,"Study","Related","R2",4222,""
"63468b5809bf04222262bfed",61,12,"Read D","Tent","Tent","U2","Unrelated",46,47,"Study","Related","R2",4784,""
"63468b5809bf04222262bfed",62,12,"Read D","Salt","Salt","U2","Unrelated",39,38,"Study","Related","R2",3412,""
"63468b5809bf04222262bfed",63,12,"Read D","Mother","Mother","U2","Unrelated",44,43,"Study","Related","R2",3970,""
"63468b5809bf04222262bfed",64,12,"Read D","Fossil","Fossil","U2","Unrelated",43,42,"Study","Related","R2",3320,""
"63468b5809bf04222262bfed",65,12,"Read D","Drill","Drill","U2","Unrelated",45,45,"Study","Related","R2",3197,""
"63468b5809bf04222262bfed",69,12,"Read D","","","","",NA,0,"FreeRecall","Related","RECALL_Test4",65002,"cloud, drill, tent, mother, cook, basket, flute, phone, fossil, "
"63d13d1465e0743b7b2b7962",3,9,"Read A","Island","Island","R1","Related",9,8,"Study","Related","R1",5585,""
"63d13d1465e0743b7b2b7962",4,9,"Read A","Rock","Rock","R1","Related",5,10,"Study","Related","R1",2712,""
"63d13d1465e0743b7b2b7962",5,9,"Read A","Glacier","Glacier","R1","Related",12,4,"Study","Related","R1",2711,""
"63d13d1465e0743b7b2b7962",6,9,"Read A","River","River","R1","Related",2,3,"Study","Related","R1",3003,""
"63d13d1465e0743b7b2b7962",7,9,"Read A","Ocean","Ocean","R1","Related",8,2,"Study","Related","R1",3248,""
"63d13d1465e0743b7b2b7962",8,9,"Read A","Volcano","Volcano","R1","Related",4,12,"Study","Related","R1",3117,""
"63d13d1465e0743b7b2b7962",9,9,"Read A","Canyon","Canyon","R1","Related",3,13,"Study","Related","R1",2008,""
"63d13d1465e0743b7b2b7962",10,9,"Read A","Hill","Hill","R1","Related",6,9,"Study","Related","R1",5149,""
"63d13d1465e0743b7b2b7962",11,9,"Read A","Mountain","Mountain","R1","Related",7,5,"Study","Related","R1",18055,""
"63d13d1465e0743b7b2b7962",12,9,"Read A","Cave","Cave","R1","Related",11,7,"Study","Related","R1",1509,""
"63d13d1465e0743b7b2b7962",13,9,"Read A","Lake","Lake","R1","Related",10,11,"Study","Related","R1",2917,""
"63d13d1465e0743b7b2b7962",14,9,"Read A","Valley","Valley","R1","Related",1,6,"Study","Related","R1",2628,""
"63d13d1465e0743b7b2b7962",18,9,"Read A","","","","",NA,0,"FreeRecall","Related","RECALL_Test1",65009,"valley canyon glacier Ocean volcano river rock island"
"63d13d1465e0743b7b2b7962",20,9,"Read A","Mayor","Mayor","U1","Unrelated",14,16,"Study","Unrelated","U1",3794,""
"63d13d1465e0743b7b2b7962",21,9,"Read A","Pants","Pants","U1","Unrelated",17,14,"Study","Unrelated","U1",28038,""
"63d13d1465e0743b7b2b7962",22,9,"Read A","Hockey","Hockey","U1","Unrelated",16,21,"Study","Unrelated","U1",2568,""
"63d13d1465e0743b7b2b7962",23,9,"Read A","Oxygen","Oxygen","U1","Unrelated",18,22,"Study","Unrelated","U1",1929,""
"63d13d1465e0743b7b2b7962",24,9,"Read A","Guitar","Guitar","U1","Unrelated",19,24,"Study","Unrelated","U1",1294,""
"63d13d1465e0743b7b2b7962",25,9,"Read A","Milk","Milk","U1","Unrelated",22,15,"Study","Unrelated","U1",1455,""
"63d13d1465e0743b7b2b7962",26,9,"Read A","Jeep","Jeep","U1","Unrelated",23,20,"Study","Unrelated","U1",1357,""
"63d13d1465e0743b7b2b7962",27,9,"Read A","Student","Student","U1","Unrelated",15,17,"Study","Unrelated","U1",1263,""
"63d13d1465e0743b7b2b7962",28,9,"Read A","Rifle","Rifle","U1","Unrelated",13,18,"Study","Unrelated","U1",3184,""
"63d13d1465e0743b7b2b7962",29,9,"Read A","Ballet","Ballet","U1","Unrelated",24,23,"Study","Unrelated","U1",1494,""
"63d13d1465e0743b7b2b7962",30,9,"Read A","Dollar","Dollar","U1","Unrelated",20,19,"Study","Unrelated","U1",1179,""
"63d13d1465e0743b7b2b7962",31,9,"Read A","Parrot","Parrot","U1","Unrelated",21,25,"Study","Unrelated","U1",1357,""
"63d13d1465e0743b7b2b7962",35,9,"Read A","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test2",65006,"Parrot milk oxygen dollar student rifle milk"
"63d13d1465e0743b7b2b7962",37,9,"Read A","Bear","Bear","R2","Related",35,35,"Study","Related","R2",6627,""
"63d13d1465e0743b7b2b7962",38,9,"Read A","Wolf","Wolf","R2","Related",29,37,"Study","Related","R2",3593,""
"63d13d1465e0743b7b2b7962",39,9,"Read A","Elephant","Elephant","R2","Related",32,34,"Study","Related","R2",2749,""
"63d13d1465e0743b7b2b7962",40,9,"Read A","Lion","Lion","R2","Related",26,32,"Study","Related","R2",1858,""
"63d13d1465e0743b7b2b7962",41,9,"Read A","Zebra","Zebra","R2","Related",27,33,"Study","Related","R2",1788,""
"63d13d1465e0743b7b2b7962",42,9,"Read A","Cheetah","Cheetah","R2","Related",28,36,"Study","Related","R2",2163,""
"63d13d1465e0743b7b2b7962",43,9,"Read A","Tiger","Tiger","R2","Related",25,31,"Study","Related","R2",1785,""
