"Username","Stimuli.Answer","Stimuli.Stimuli.Notes","Response.JOL","Direction","Encoding","scored"
"m20280673","River","Control",NA,"Control","Global_JOL",1
"M20321413","River","Control",NA,"Control","Global_JOL",1
"m20326074","River","Control",NA,"Control","Global_JOL",1
"M20329016","River","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","River","Control",NA,"Control","Global_JOL",1
"M20316548","River","Control",NA,"Control","Global_JOL",1
"M20317313","River","Control",NA,"Control","Global_JOL",1
"M20277243_SKS","River","Control",NA,"Control","Global_JOL",1
"m20326074","Rock","Control",NA,"Control","Global_JOL",1
"M20327498","Rock","Control",NA,"Control","Global_JOL",0
"M20333212_HDW","Rock","Control",NA,"Control","Global_JOL",1
"m20310291","Rock","Control",NA,"Control","Global_JOL",0
"M20329016","Rock","Control",NA,"Control","Global_JOL",1
"M20324037_AP.","Rock","Control",NA,"Control","Global_JOL",1
"20335770","Rock","Control",NA,"Control","Global_JOL",0
"M20316548","Rock","Control",NA,"Control","Global_JOL",1
"M20321413","Rock","Control",NA,"Control","Global_JOL",1
"M20319485","Rock","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Rock","Control",NA,"Control","Global_JOL",1
"M20317313","Rock","Control",NA,"Control","Global_JOL",1
"m20280673","Rock","Control",NA,"Control","Global_JOL",1
"M20293123","Rock","Control",NA,"Control","Global_JOL",1
"M20316100","Rock","Control",NA,"Control","Global_JOL",1
"M20321533","Rock","Control",NA,"Control","Global_JOL",0
"M20277243_SKS","Rock","Control",NA,"Control","Global_JOL",0
"M20307961","Rock","Control",NA,"Control","Global_JOL",1
"M20293288","Rock","Control",NA,"Control","Global_JOL",1
"M20277243_SKS","Roof","Presented",NA,"Related","Global_JOL",0
"M20321533","Roof","Presented",NA,"Related","Global_JOL",1
"m20280673","Roof","Presented",NA,"Related","Global_JOL",1
"M20307961","Roof","Presented",NA,"Related","Global_JOL",1
"M20316548","Roof","Presented",NA,"Related","Global_JOL",0
"M20329016","Roof","Presented",NA,"Related","Global_JOL",0
"m20310291","Roof","Presented",NA,"Related","Global_JOL",1
"M20324037_AP.","Roof","Presented",NA,"Related","Global_JOL",1
"M20293123","Roof","Presented",NA,"Related","Global_JOL",1
"M20319485","Roof","Presented",NA,"Related","Global_JOL",1
"M20316100","Roof","Presented",NA,"Related","Global_JOL",1
"M20293288","Roof","Presented",NA,"Related","Global_JOL",1
"M20308203_KDL","Roof","Presented",NA,"Related","Global_JOL",1
"M20321413","Roof","Presented",NA,"Related","Global_JOL",1
"m20326074","Roof","Presented",NA,"Related","Global_JOL",0
"M20333212_HDW","Roof","Presented",NA,"Related","Global_JOL",1
"20335770","Roof","Presented",NA,"Related","Global_JOL",1
"M20317313","Roof","Presented",NA,"Related","Global_JOL",0
"M20327498","Roof","Presented",NA,"Related","Global_JOL",1
"M20319485","Salt","Presented",NA,"Unrelated","Global_JOL",1
"M20293123","Salt","Presented",NA,"Unrelated","Global_JOL",1
"M20316100","Salt","Presented",NA,"Unrelated","Global_JOL",1
"m20280673","Salt","Presented",NA,"Unrelated","Global_JOL",0
"M20277243_SKS","Salt","Presented",NA,"Unrelated","Global_JOL",0
"M20293288","Salt","Presented",NA,"Unrelated","Global_JOL",0
"m20326074","Salt","Presented",NA,"Unrelated","Global_JOL",0
"M20329016","Salt","Presented",NA,"Unrelated","Global_JOL",0
"M20308203_KDL","Salt","Presented",NA,"Unrelated","Global_JOL",0
"M20317313","Salt","Presented",NA,"Unrelated","Global_JOL",0
"M20316548","Salt","Presented",NA,"Unrelated","Global_JOL",1
"M20307961","Salt","Presented",NA,"Unrelated","Global_JOL",0
"M20324037_AP.","Salt","Presented",NA,"Unrelated","Global_JOL",0
"M20321533","Salt","Presented",NA,"Unrelated","Global_JOL",1
"M20333212_HDW","Salt","Presented",NA,"Unrelated","Global_JOL",1
"M20327498","Salt","Presented",NA,"Unrelated","Global_JOL",0
"m20310291","Salt","Presented",NA,"Unrelated","Global_JOL",1
"20335770","Salt","Presented",NA,"Unrelated","Global_JOL",0
"M20321413","Salt","Presented",NA,"Unrelated","Global_JOL",1
"M20327498","Sandal","Control",NA,"Control","Global_JOL",1
"M20293123","Sandal","Control",NA,"Control","Global_JOL",1
"M20321413","Sandal","Control",NA,"Control","Global_JOL",1
"m20280673","Sandal","Control",NA,"Control","Global_JOL",1
"M20324037_AP.","Sandal","Control",NA,"Control","Global_JOL",1
"M20316548","Sandal","Control",NA,"Control","Global_JOL",1
"20335770","Sandal","Control",NA,"Control","Global_JOL",1
"M20329016","Sandal","Control",NA,"Control","Global_JOL",1
"M20321533","Sandal","Control",NA,"Control","Global_JOL",1
"M20277243_SKS","Sandal","Control",NA,"Control","Global_JOL",1
"m20310291","Sandal","Control",NA,"Control","Global_JOL",1
"M20319485","Sandal","Control",NA,"Control","Global_JOL",1
"M20307961","Sandal","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Sandal","Control",NA,"Control","Global_JOL",1
"M20316100","Sandal","Control",NA,"Control","Global_JOL",1
"M20293288","Sandal","Control",NA,"Control","Global_JOL",1
"M20317313","Sandal","Control",NA,"Control","Global_JOL",1
"m20326074","Sandal","Control",NA,"Control","Global_JOL",1
"M20333212_HDW","Sandal","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Shark","Control",NA,"Control","Global_JOL",1
"20335770","Shark","Control",NA,"Control","Global_JOL",1
"M20293288","Shark","Control",NA,"Control","Global_JOL",1
"m20280673","Shark","Control",NA,"Control","Global_JOL",1
"M20293123","Shark","Control",NA,"Control","Global_JOL",1
"M20324037_AP.","Shark","Control",NA,"Control","Global_JOL",1
"M20317313","Shark","Control",NA,"Control","Global_JOL",1
"M20333212_HDW","Shark","Control",NA,"Control","Global_JOL",1
"M20319485","Shark","Control",NA,"Control","Global_JOL",1
"M20316100","Shark","Control",NA,"Control","Global_JOL",1
"m20310291","Shark","Control",NA,"Control","Global_JOL",1
"m20326074","Shark","Control",NA,"Control","Global_JOL",1
"M20277243_SKS","Shark","Control",NA,"Control","Global_JOL",1
"M20321413","Shark","Control",NA,"Control","Global_JOL",1
"M20329016","Shark","Control",NA,"Control","Global_JOL",1
"M20316548","Shark","Control",NA,"Control","Global_JOL",1
"M20321533","Shark","Control",NA,"Control","Global_JOL",0
"M20307961","Shark","Control",NA,"Control","Global_JOL",1
"M20327498","Shark","Control",NA,"Control","Global_JOL",1
"M20321533","Shirt","Presented",NA,"Unrelated","Global_JOL",0
"M20307961","Shirt","Presented",NA,"Unrelated","Global_JOL",0
"20335770","Shirt","Presented",NA,"Unrelated","Global_JOL",0
"M20317313","Shirt","Presented",NA,"Unrelated","Global_JOL",1
"M20277243_SKS","Shirt","Presented",NA,"Unrelated","Global_JOL",0
"M20308203_KDL","Shirt","Presented",NA,"Unrelated","Global_JOL",1
"M20319485","Shirt","Presented",NA,"Unrelated","Global_JOL",1
"m20280673","Shirt","Presented",NA,"Unrelated","Global_JOL",1
"M20293288","Shirt","Presented",NA,"Unrelated","Global_JOL",0
"M20293123","Shirt","Presented",NA,"Unrelated","Global_JOL",1
"M20327498","Shirt","Presented",NA,"Unrelated","Global_JOL",1
"M20321413","Shirt","Presented",NA,"Unrelated","Global_JOL",0
"M20324037_AP.","Shirt","Presented",NA,"Unrelated","Global_JOL",1
"M20333212_HDW","Shirt","Presented",NA,"Unrelated","Global_JOL",0
"M20316100","Shirt","Presented",NA,"Unrelated","Global_JOL",0
"m20310291","Shirt","Presented",NA,"Unrelated","Global_JOL",1
"M20316548","Shirt","Presented",NA,"Unrelated","Global_JOL",0
"M20329016","Shirt","Presented",NA,"Unrelated","Global_JOL",0
"m20326074","Shirt","Presented",NA,"Unrelated","Global_JOL",0
"M20329016","Slow","Presented",NA,"Unrelated","Global_JOL",1
"M20307961","Slow","Presented",NA,"Unrelated","Global_JOL",0
"m20326074","Slow","Presented",NA,"Unrelated","Global_JOL",0
"M20293123","Slow","Presented",NA,"Unrelated","Global_JOL",1
"M20321533","Slow","Presented",NA,"Unrelated","Global_JOL",0
"M20277243_SKS","Slow","Presented",NA,"Unrelated","Global_JOL",1
"M20333212_HDW","Slow","Presented",NA,"Unrelated","Global_JOL",0
"m20280673","Slow","Presented",NA,"Unrelated","Global_JOL",1
"20335770","Slow","Presented",NA,"Unrelated","Global_JOL",0
"M20316100","Slow","Presented",NA,"Unrelated","Global_JOL",1
"M20319485","Slow","Presented",NA,"Unrelated","Global_JOL",0
"M20324037_AP.","Slow","Presented",NA,"Unrelated","Global_JOL",1
"M20316548","Slow","Presented",NA,"Unrelated","Global_JOL",0
"M20317313","Slow","Presented",NA,"Unrelated","Global_JOL",1
"M20308203_KDL","Slow","Presented",NA,"Unrelated","Global_JOL",0
"M20293288","Slow","Presented",NA,"Unrelated","Global_JOL",0
"M20327498","Slow","Presented",NA,"Unrelated","Global_JOL",1
"m20310291","Slow","Presented",NA,"Unrelated","Global_JOL",1
"M20321413","Slow","Presented",NA,"Unrelated","Global_JOL",1
"M20319485","Stairs","Presented",NA,"Related","Global_JOL",1
"M20327498","Stairs","Presented",NA,"Related","Global_JOL",1
"20335770","Stairs","Presented",NA,"Related","Global_JOL",1
"M20329016","Stairs","Presented",NA,"Related","Global_JOL",1
"M20316100","Stairs","Presented",NA,"Related","Global_JOL",1
"M20293123","Stairs","Presented",NA,"Related","Global_JOL",1
"M20321533","Stairs","Presented",NA,"Related","Global_JOL",1
"M20316548","Stairs","Presented",NA,"Related","Global_JOL",1
"m20310291","Stairs","Presented",NA,"Related","Global_JOL",1
"M20277243_SKS","Stairs","Presented",NA,"Related","Global_JOL",0
"M20293288","Stairs","Presented",NA,"Related","Global_JOL",1
"m20326074","Stairs","Presented",NA,"Related","Global_JOL",0
"M20308203_KDL","Stairs","Presented",NA,"Related","Global_JOL",1
"M20321413","Stairs","Presented",NA,"Related","Global_JOL",1
"m20280673","Stairs","Presented",NA,"Related","Global_JOL",1
"M20324037_AP.","Stairs","Presented",NA,"Related","Global_JOL",1
"M20333212_HDW","Stairs","Presented",NA,"Related","Global_JOL",0
"M20317313","Stairs","Presented",NA,"Related","Global_JOL",0
"M20307961","Stairs","Presented",NA,"Related","Global_JOL",1
"m20310291","Strawberry","Presented",NA,"Related","Global_JOL",1
"M20308203_KDL","Strawberry","Presented",NA,"Related","Global_JOL",1
"M20319485","Strawberry","Presented",NA,"Related","Global_JOL",1
"M20293123","Strawberry","Presented",NA,"Related","Global_JOL",1
"m20280673","Strawberry","Presented",NA,"Related","Global_JOL",1
"M20327498","Strawberry","Presented",NA,"Related","Global_JOL",1
"M20293288","Strawberry","Presented",NA,"Related","Global_JOL",1
"M20317313","Strawberry","Presented",NA,"Related","Global_JOL",1
"M20324037_AP.","Strawberry","Presented",NA,"Related","Global_JOL",1
"M20307961","Strawberry","Presented",NA,"Related","Global_JOL",1
"20335770","Strawberry","Presented",NA,"Related","Global_JOL",0
"M20277243_SKS","Strawberry","Presented",NA,"Related","Global_JOL",1
"M20321533","Strawberry","Presented",NA,"Related","Global_JOL",1
"M20316100","Strawberry","Presented",NA,"Related","Global_JOL",1
"M20329016","Strawberry","Presented",NA,"Related","Global_JOL",1
"M20333212_HDW","Strawberry","Presented",NA,"Related","Global_JOL",1
"M20316548","Strawberry","Presented",NA,"Related","Global_JOL",1
"M20321413","Strawberry","Presented",NA,"Related","Global_JOL",1
"m20326074","Strawberry","Presented",NA,"Related","Global_JOL",1
"M20293288","Student","Control",NA,"Control","Global_JOL",1
"20335770","Student","Control",NA,"Control","Global_JOL",0
"M20321533","Student","Control",NA,"Control","Global_JOL",1
"M20293123","Student","Control",NA,"Control","Global_JOL",1
"M20316548","Student","Control",NA,"Control","Global_JOL",1
"M20321413","Student","Control",NA,"Control","Global_JOL",1
"m20310291","Student","Control",NA,"Control","Global_JOL",1
"M20333212_HDW","Student","Control",NA,"Control","Global_JOL",1
"m20326074","Student","Control",NA,"Control","Global_JOL",1
"M20319485","Student","Control",NA,"Control","Global_JOL",1
"M20329016","Student","Control",NA,"Control","Global_JOL",1
"M20277243_SKS","Student","Control",NA,"Control","Global_JOL",1
"M20317313","Student","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Student","Control",NA,"Control","Global_JOL",0
"M20316100","Student","Control",NA,"Control","Global_JOL",1
"M20327498","Student","Control",NA,"Control","Global_JOL",1
"M20324037_AP.","Student","Control",NA,"Control","Global_JOL",1
"M20307961","Student","Control",NA,"Control","Global_JOL",1
"m20280673","Student","Control",NA,"Control","Global_JOL",1
"M20277243_SKS","Tea","Control",NA,"Control","Global_JOL",1
"m20326074","Tea","Control",NA,"Control","Global_JOL",1
"M20329016","Tea","Control",NA,"Control","Global_JOL",1
"M20317313","Tea","Control",NA,"Control","Global_JOL",1
"M20327498","Tea","Control",NA,"Control","Global_JOL",0
"M20333212_HDW","Tea","Control",NA,"Control","Global_JOL",1
"M20307961","Tea","Control",NA,"Control","Global_JOL",1
"M20316100","Tea","Control",NA,"Control","Global_JOL",1
"M20321413","Tea","Control",NA,"Control","Global_JOL",1
"m20310291","Tea","Control",NA,"Control","Global_JOL",1
"M20321533","Tea","Control",NA,"Control","Global_JOL",0
"M20293123","Tea","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Tea","Control",NA,"Control","Global_JOL",1
"M20293288","Tea","Control",NA,"Control","Global_JOL",1
"m20280673","Tea","Control",NA,"Control","Global_JOL",0
"M20319485","Tea","Control",NA,"Control","Global_JOL",1
"20335770","Tea","Control",NA,"Control","Global_JOL",0
"M20324037_AP.","Tea","Control",NA,"Control","Global_JOL",1
"M20316548","Tea","Control",NA,"Control","Global_JOL",1
"M20316548","Tent","Presented",NA,"Unrelated","Global_JOL",0
"m20326074","Tent","Presented",NA,"Unrelated","Global_JOL",1
"20335770","Tent","Presented",NA,"Unrelated","Global_JOL",1
"M20333212_HDW","Tent","Presented",NA,"Unrelated","Global_JOL",1
"M20308203_KDL","Tent","Presented",NA,"Unrelated","Global_JOL",1
"m20280673","Tent","Presented",NA,"Unrelated","Global_JOL",1
"M20293123","Tent","Presented",NA,"Unrelated","Global_JOL",1
"m20310291","Tent","Presented",NA,"Unrelated","Global_JOL",1
"M20317313","Tent","Presented",NA,"Unrelated","Global_JOL",1
"M20277243_SKS","Tent","Presented",NA,"Unrelated","Global_JOL",1
"M20321533","Tent","Presented",NA,"Unrelated","Global_JOL",0
"M20324037_AP.","Tent","Presented",NA,"Unrelated","Global_JOL",1
"M20316100","Tent","Presented",NA,"Unrelated","Global_JOL",1
"M20307961","Tent","Presented",NA,"Unrelated","Global_JOL",0
"M20327498","Tent","Presented",NA,"Unrelated","Global_JOL",1
"M20321413","Tent","Presented",NA,"Unrelated","Global_JOL",1
"M20329016","Tent","Presented",NA,"Unrelated","Global_JOL",1
"M20293288","Tent","Presented",NA,"Unrelated","Global_JOL",1
"M20319485","Tent","Presented",NA,"Unrelated","Global_JOL",0
"M20277243_SKS","Tiger","Control",NA,"Control","Global_JOL",1
"M20329016","Tiger","Control",NA,"Control","Global_JOL",1
"M20321413","Tiger","Control",NA,"Control","Global_JOL",1
"m20326074","Tiger","Control",NA,"Control","Global_JOL",1
"M20293288","Tiger","Control",NA,"Control","Global_JOL",1
"M20321533","Tiger","Control",NA,"Control","Global_JOL",0
"M20333212_HDW","Tiger","Control",NA,"Control","Global_JOL",1
"M20316100","Tiger","Control",NA,"Control","Global_JOL",1
"M20319485","Tiger","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Tiger","Control",NA,"Control","Global_JOL",1
"20335770","Tiger","Control",NA,"Control","Global_JOL",0
"M20307961","Tiger","Control",NA,"Control","Global_JOL",1
"M20324037_AP.","Tiger","Control",NA,"Control","Global_JOL",1
"M20327498","Tiger","Control",NA,"Control","Global_JOL",1
"m20280673","Tiger","Control",NA,"Control","Global_JOL",1
"m20310291","Tiger","Control",NA,"Control","Global_JOL",1
"M20316548","Tiger","Control",NA,"Control","Global_JOL",1
"M20293123","Tiger","Control",NA,"Control","Global_JOL",1
"M20317313","Tiger","Control",NA,"Control","Global_JOL",1
"M20316548","Tulip","Control",NA,"Control","Global_JOL",1
"M20293288","Tulip","Control",NA,"Control","Global_JOL",1
"M20327498","Tulip","Control",NA,"Control","Global_JOL",1
"m20280673","Tulip","Control",NA,"Control","Global_JOL",1
"M20317313","Tulip","Control",NA,"Control","Global_JOL",0
"20335770","Tulip","Control",NA,"Control","Global_JOL",1
"M20307961","Tulip","Control",NA,"Control","Global_JOL",1
"M20329016","Tulip","Control",NA,"Control","Global_JOL",0
"M20321413","Tulip","Control",NA,"Control","Global_JOL",1
"m20310291","Tulip","Control",NA,"Control","Global_JOL",1
"M20324037_AP.","Tulip","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Tulip","Control",NA,"Control","Global_JOL",1
"M20319485","Tulip","Control",NA,"Control","Global_JOL",1
"m20326074","Tulip","Control",NA,"Control","Global_JOL",1
"M20321533","Tulip","Control",NA,"Control","Global_JOL",1
"M20333212_HDW","Tulip","Control",NA,"Control","Global_JOL",1
"M20277243_SKS","Tulip","Control",NA,"Control","Global_JOL",1
"M20316100","Tulip","Control",NA,"Control","Global_JOL",1
"M20293123","Tulip","Control",NA,"Control","Global_JOL",1
"M20321413","Valley","Control",NA,"Control","Global_JOL",1
"M20317313","Valley","Control",NA,"Control","Global_JOL",1
"M20316100","Valley","Control",NA,"Control","Global_JOL",1
"M20321533","Valley","Control",NA,"Control","Global_JOL",0
"M20277243_SKS","Valley","Control",NA,"Control","Global_JOL",1
"20335770","Valley","Control",NA,"Control","Global_JOL",1
"M20293123","Valley","Control",NA,"Control","Global_JOL",1
"m20310291","Valley","Control",NA,"Control","Global_JOL",1
"m20326074","Valley","Control",NA,"Control","Global_JOL",1
"M20293288","Valley","Control",NA,"Control","Global_JOL",0
"M20319485","Valley","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Valley","Control",NA,"Control","Global_JOL",0
"M20329016","Valley","Control",NA,"Control","Global_JOL",1
"M20333212_HDW","Valley","Control",NA,"Control","Global_JOL",0
"M20327498","Valley","Control",NA,"Control","Global_JOL",1
"M20316548","Valley","Control",NA,"Control","Global_JOL",1
"M20324037_AP.","Valley","Control",NA,"Control","Global_JOL",1
"m20280673","Valley","Control",NA,"Control","Global_JOL",1
"M20307961","Valley","Control",NA,"Control","Global_JOL",1
"M20333212_HDW","Viper","Control",NA,"Control","Global_JOL",1
"M20277243_SKS","Viper","Control",NA,"Control","Global_JOL",1
"M20321413","Viper","Control",NA,"Control","Global_JOL",1
"m20310291","Viper","Control",NA,"Control","Global_JOL",1
"M20316100","Viper","Control",NA,"Control","Global_JOL",1
"M20293123","Viper","Control",NA,"Control","Global_JOL",1
"m20280673","Viper","Control",NA,"Control","Global_JOL",1
"M20321533","Viper","Control",NA,"Control","Global_JOL",1
"M20329016","Viper","Control",NA,"Control","Global_JOL",1
